datetime,y,client,close,price_am,price_pm,is_train,price,year,month,weekday,y_lag_365,price_am_lag_1,price_am_lag_7,price_am_lag_365,price_pm_lag_1,price_pm_lag_7,price_pm_lag_365,price_am_moving_avg_7,price_am_moving_avg_30,price_pm_moving_avg_7,price_pm_moving_avg_30,day
2010-07-01,17,0,0,0.19230769230769232,0.07692307692307693,1,0.13461538461538464,2010,7,3,,,,,,,,,,,,1
2010-07-02,18,0,0,0.6923076923076923,0.4230769230769231,1,0.5576923076923077,2010,7,4,,0.19230769230769232,,,0.07692307692307693,,,,,,,2
2010-07-03,20,0,0,1.8076923076923077,1.1923076923076923,1,1.5,2010,7,5,,0.6923076923076923,,,0.4230769230769231,,,,,,,3
2010-07-04,20,0,0,1.4074074074074074,0.9259259259259259,1,1.1666666666666667,2010,7,6,,1.8076923076923077,,,1.1923076923076923,,,,,,,4
2010-07-05,14,0,0,0.34615384615384615,0.19230769230769232,1,0.2692307692307692,2010,7,0,,1.4074074074074074,,,0.9259259259259259,,,,,,,5
2010-07-06,14,0,0,0.3333333333333333,0.14814814814814814,1,0.24074074074074073,2010,7,1,,0.34615384615384615,,,0.19230769230769232,,,,,,,6
2010-07-07,4,0,0,0.25925925925925924,0.1111111111111111,1,0.18518518518518517,2010,7,2,,0.3333333333333333,,,0.14814814814814814,,,0.7197802197802198,,0.4385429385429385,,7
2010-07-08,10,0,0,0.19230769230769232,0.07692307692307693,1,0.13461538461538464,2010,7,3,,0.25925925925925924,0.19230769230769232,,0.1111111111111111,0.07692307692307693,,0.7197802197802198,,0.4385429385429385,,8
2010-07-09,12,0,0,0.6923076923076923,0.4230769230769231,1,0.5576923076923077,2010,7,4,,0.19230769230769232,0.6923076923076923,,0.07692307692307693,0.4230769230769231,,0.7197802197802199,,0.4385429385429385,,9
2010-07-10,21,0,0,1.8076923076923077,1.1923076923076923,1,1.5,2010,7,5,,0.6923076923076923,1.8076923076923077,,0.4230769230769231,1.1923076923076923,,0.7197802197802198,,0.4385429385429386,,10
2010-07-11,15,0,0,1.4074074074074074,0.9259259259259259,1,1.1666666666666667,2010,7,6,,1.8076923076923077,1.4074074074074074,,1.1923076923076923,0.9259259259259259,,0.7197802197802198,,0.4385429385429385,,11
2010-07-12,11,0,0,0.34615384615384615,0.19230769230769232,1,0.2692307692307692,2010,7,0,,1.4074074074074074,0.34615384615384615,,0.9259259259259259,0.19230769230769232,,0.7197802197802198,,0.4385429385429386,,12
2010-07-13,8,0,0,0.3333333333333333,0.14814814814814814,1,0.24074074074074073,2010,7,1,,0.34615384615384615,0.3333333333333333,,0.19230769230769232,0.14814814814814814,,0.7197802197802199,,0.4385429385429385,,13
2010-07-14,13,0,0,0.25925925925925924,0.1111111111111111,1,0.18518518518518517,2010,7,2,,0.3333333333333333,0.25925925925925924,,0.14814814814814814,0.1111111111111111,,0.7197802197802198,,0.4385429385429385,,14
2010-07-15,8,0,0,0.19230769230769232,0.07692307692307693,1,0.13461538461538464,2010,7,3,,0.25925925925925924,0.19230769230769232,,0.1111111111111111,0.07692307692307693,,0.7197802197802198,,0.4385429385429386,,15
2010-07-16,16,0,0,0.6923076923076923,0.4230769230769231,1,0.5576923076923077,2010,7,4,,0.19230769230769232,0.6923076923076923,,0.07692307692307693,0.4230769230769231,,0.7197802197802198,,0.4385429385429385,,16
2010-07-17,23,0,0,1.8076923076923077,1.1923076923076923,1,1.5,2010,7,5,,0.6923076923076923,1.8076923076923077,,0.4230769230769231,1.1923076923076923,,0.7197802197802198,,0.4385429385429386,,17
2010-07-18,25,0,0,1.4074074074074074,0.9259259259259259,1,1.1666666666666667,2010,7,6,,1.8076923076923077,1.4074074074074074,,1.1923076923076923,0.9259259259259259,,0.7197802197802198,,0.4385429385429386,,18
2010-07-19,18,0,0,0.34615384615384615,0.19230769230769232,1,0.2692307692307692,2010,7,0,,1.4074074074074074,0.34615384615384615,,0.9259259259259259,0.19230769230769232,,0.7197802197802198,,0.4385429385429386,,19
2010-07-20,21,0,0,0.3333333333333333,0.14814814814814814,1,0.24074074074074073,2010,7,1,,0.34615384615384615,0.3333333333333333,,0.19230769230769232,0.14814814814814814,,0.7197802197802198,,0.4385429385429386,,20
2010-07-21,9,0,0,0.25925925925925924,0.1111111111111111,1,0.18518518518518517,2010,7,2,,0.3333333333333333,0.25925925925925924,,0.14814814814814814,0.1111111111111111,,0.7197802197802198,,0.4385429385429386,,21
2010-07-22,8,0,0,0.19230769230769232,0.07692307692307693,1,0.13461538461538464,2010,7,3,,0.25925925925925924,0.19230769230769232,,0.1111111111111111,0.07692307692307693,,0.7197802197802198,,0.4385429385429386,,22
2010-07-23,12,0,0,0.6923076923076923,0.4230769230769231,1,0.5576923076923077,2010,7,4,,0.19230769230769232,0.6923076923076923,,0.07692307692307693,0.4230769230769231,,0.7197802197802198,,0.4385429385429386,,23
2010-07-24,23,0,0,1.8076923076923077,1.1923076923076923,1,1.5,2010,7,5,,0.6923076923076923,1.8076923076923077,,0.4230769230769231,1.1923076923076923,,0.7197802197802198,,0.4385429385429386,,24
2010-07-25,18,0,0,1.4074074074074074,0.9259259259259259,1,1.1666666666666667,2010,7,6,,1.8076923076923077,1.4074074074074074,,1.1923076923076923,0.9259259259259259,,0.7197802197802198,,0.4385429385429386,,25
2010-07-26,18,0,0,0.34615384615384615,0.19230769230769232,1,0.2692307692307692,2010,7,0,,1.4074074074074074,0.34615384615384615,,0.9259259259259259,0.19230769230769232,,0.7197802197802198,,0.4385429385429386,,26
2010-07-27,14,0,0,0.3333333333333333,0.14814814814814814,1,0.24074074074074073,2010,7,1,,0.34615384615384615,0.3333333333333333,,0.19230769230769232,0.14814814814814814,,0.7197802197802198,,0.4385429385429386,,27
2010-07-28,18,0,0,0.25925925925925924,0.1111111111111111,1,0.18518518518518517,2010,7,2,,0.3333333333333333,0.25925925925925924,,0.14814814814814814,0.1111111111111111,,0.7197802197802198,,0.4385429385429386,,28
2010-07-29,19,0,0,0.19230769230769232,0.07692307692307693,1,0.13461538461538464,2010,7,3,,0.25925925925925924,0.19230769230769232,,0.1111111111111111,0.07692307692307693,,0.7197802197802198,,0.4385429385429386,,29
2010-07-30,15,0,0,0.6923076923076923,0.4230769230769231,1,0.5576923076923077,2010,7,4,,0.19230769230769232,0.6923076923076923,,0.07692307692307693,0.4230769230769231,,0.7197802197802198,0.7012820512820512,0.4385429385429386,0.4259734093067426,30
2010-07-31,18,0,0,1.8076923076923077,1.1923076923076923,1,1.5,2010,7,5,,0.6923076923076923,1.8076923076923077,,0.4230769230769231,1.1923076923076923,,0.7197802197802198,0.7551282051282051,0.4385429385429386,0.4631528964862298,31
2010-08-01,20,0,0,0.7307692307692307,0.38461538461538464,1,0.5576923076923077,2010,8,6,,1.8076923076923077,1.4074074074074074,,1.1923076923076923,0.9259259259259259,,0.6231176231176231,0.7564102564102565,0.3612128612128612,0.46187084520417854,1
2010-08-02,17,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,0,,0.7307692307692307,0.34615384615384615,,0.38461538461538464,0.19230769230769232,,0.5956450956450957,0.7012820512820512,0.33923483923483927,0.42340930674264005,2
2010-08-03,15,0,0,0.08333333333333333,0.041666666666666664,1,0.0625,2010,8,1,,0.15384615384615385,0.3333333333333333,,0.038461538461538464,0.14814814814814814,,0.5599308099308099,0.6571462488129155,0.3240231990231991,0.39393399810066476,3
2010-08-04,14,0,0,0.07692307692307693,0.07692307692307693,1,0.07692307692307693,2010,8,2,,0.08333333333333333,0.25925925925925924,,0.041666666666666664,0.1111111111111111,,0.5338827838827839,0.6481718898385566,0.31913919413919417,0.39008784425451093,4
2010-08-05,15,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,3,,0.07692307692307693,0.19230769230769232,,0.07692307692307693,0.07692307692307693,,0.5283882783882784,0.6421889838556505,0.31364468864468875,0.3864316239316239,5
2010-08-06,17,0,0,0.37037037037037035,0.18518518518518517,1,0.2777777777777778,2010,8,4,,0.15384615384615385,0.6923076923076923,,0.038461538461538464,0.4230769230769231,,0.48239723239723237,0.6458926875593541,0.2796601546601547,0.38890075973409305,6
2010-08-07,18,0,0,1.1481481481481481,0.8518518518518519,1,1.0,2010,8,5,,0.37037037037037035,1.8076923076923077,,0.18518518518518517,1.1923076923076923,,0.38817663817663817,0.6777540360873694,0.23102360602360608,0.41473171889838556,7
2010-08-08,20,0,0,0.7307692307692307,0.38461538461538464,1,0.5576923076923077,2010,8,6,,1.1481481481481481,0.7307692307692307,,0.8518518518518519,0.38461538461538464,,0.38817663817663817,0.6790360873694207,0.2310236060236061,0.4134496676163343,8
2010-08-09,11,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,0,,0.7307692307692307,0.15384615384615385,,0.38461538461538464,0.038461538461538464,,0.38817663817663817,0.6239078822412156,0.23102360602360608,0.3749881291547958,9
2010-08-10,13,0,0,0.08333333333333333,0.041666666666666664,1,0.0625,2010,8,1,,0.15384615384615385,0.08333333333333333,,0.038461538461538464,0.041666666666666664,,0.38817663817663817,0.5797720797720797,0.23102360602360608,0.34551282051282056,10
2010-08-11,15,0,0,0.07692307692307693,0.07692307692307693,1,0.07692307692307693,2010,8,2,,0.08333333333333333,0.07692307692307693,,0.041666666666666664,0.07692307692307693,,0.38817663817663817,0.5707977207977207,0.23102360602360608,0.3416666666666667,11
2010-08-12,15,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,3,,0.07692307692307693,0.15384615384615385,,0.07692307692307693,0.038461538461538464,,0.38817663817663817,0.5648148148148148,0.2310236060236061,0.3380104463437797,12
2010-08-13,15,0,0,0.37037037037037035,0.18518518518518517,1,0.2777777777777778,2010,8,4,,0.15384615384615385,0.37037037037037035,,0.038461538461538464,0.18518518518518517,,0.38817663817663817,0.5685185185185184,0.23102360602360608,0.3404795821462488,13
2010-08-14,18,0,0,1.1481481481481481,0.8518518518518519,1,1.0,2010,8,5,,0.37037037037037035,1.1481481481481481,,0.18518518518518517,0.8518518518518519,,0.38817663817663817,0.6003798670465337,0.23102360602360608,0.3663105413105413,14
2010-08-15,12,0,0,0.7307692307692307,0.38461538461538464,1,0.5576923076923077,2010,8,6,,1.1481481481481481,0.7307692307692307,,0.8518518518518519,0.38461538461538464,,0.38817663817663817,0.601661918328585,0.2310236060236061,0.36502849002849,15
2010-08-16,18,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,0,,0.7307692307692307,0.15384615384615385,,0.38461538461538464,0.038461538461538464,,0.38817663817663817,0.5465337132003799,0.23102360602360608,0.32656695156695154,16
2010-08-17,15,0,0,0.08333333333333333,0.041666666666666664,1,0.0625,2010,8,1,,0.15384615384615385,0.08333333333333333,,0.038461538461538464,0.041666666666666664,,0.38817663817663817,0.5023979107312441,0.23102360602360608,0.29709164292497625,17
2010-08-18,0,0,0,0.07692307692307693,0.07692307692307693,1,0.07692307692307693,2010,8,2,,0.08333333333333333,0.07692307692307693,,0.041666666666666664,0.07692307692307693,,0.38817663817663817,0.49342355175688507,0.23102360602360608,0.29324548907882236,18
2010-08-19,17,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,3,,0.07692307692307693,0.15384615384615385,,0.07692307692307693,0.038461538461538464,,0.38817663817663817,0.4874406457739791,0.2310236060236061,0.28958926875593544,19
2010-08-20,15,0,0,0.37037037037037035,0.18518518518518517,1,0.2777777777777778,2010,8,4,,0.15384615384615385,0.37037037037037035,,0.038461538461538464,0.18518518518518517,,0.38817663817663817,0.49114434947768276,0.23102360602360608,0.2920584045584046,20
2010-08-21,19,0,0,1.1481481481481481,0.8518518518518519,1,1.0,2010,8,5,,0.37037037037037035,1.1481481481481481,,0.18518518518518517,0.8518518518518519,,0.38817663817663817,0.523005698005698,0.23102360602360608,0.31788936372269705,21
2010-08-22,18,0,0,0.7307692307692307,0.38461538461538464,1,0.5576923076923077,2010,8,6,,1.1481481481481481,0.7307692307692307,,0.8518518518518519,0.38461538461538464,,0.38817663817663817,0.5242877492877492,0.2310236060236061,0.3166073124406458,22
2010-08-23,19,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,0,,0.7307692307692307,0.15384615384615385,,0.38461538461538464,0.038461538461538464,,0.38817663817663817,0.4691595441595442,0.23102360602360608,0.2781457739791073,23
2010-08-24,11,0,0,0.08333333333333333,0.041666666666666664,1,0.0625,2010,8,1,,0.15384615384615385,0.08333333333333333,,0.038461538461538464,0.041666666666666664,,0.38817663817663817,0.4250237416904083,0.23102360602360608,0.248670465337132,24
2010-08-25,13,0,0,0.07692307692307693,0.07692307692307693,1,0.07692307692307693,2010,8,2,,0.08333333333333333,0.07692307692307693,,0.041666666666666664,0.07692307692307693,,0.38817663817663817,0.41604938271604935,0.23102360602360608,0.24482431149097816,25
2010-08-26,20,0,0,0.15384615384615385,0.038461538461538464,1,0.09615384615384616,2010,8,3,,0.07692307692307693,0.15384615384615385,,0.07692307692307693,0.038461538461538464,,0.38817663817663817,0.4100664767331434,0.2310236060236061,0.24116809116809118,26
