2016-04-01 00:00:00,71.84111544741143
2016-04-01,71.84111544741143
2016-04-02,68.7447059170689
2016-04-03,71.33393742137964
2016-04-04,75.45997179377474
2016-04-05,69.26194160231627
2016-04-06,59.60905812112294
2016-04-07,57.93550433020379
2016-04-08,57.2204970857568
2016-04-09,71.22366278936613
2016-04-10,75.07689645461379
2016-04-11,67.80815611931087
2016-04-12,49.91650779456304
2016-04-13,46.43600259699822
2016-04-14,51.34539715936461
2016-04-15,48.81654637696281
2016-04-16,59.12198083443825
2016-04-17,65.61629611440985
2016-04-18,53.003520879413635
2016-04-19,43.76463512027561
2016-04-20,47.84483379702947
2016-04-21,51.93621400286921
2016-04-22,54.09637234318903
2016-04-23,62.22293264590244
2016-04-24,69.55888607330675
2016-04-25,67.77925240311707
2016-04-26,68.86767469608465
2016-04-27,56.487460734792656
2016-04-28,77.62323693230954
2016-04-29,78.46085745482046
2016-04-30,63.01532399264259
2016-05-01,56.93859496590953
2016-05-02,65.7521877895994
2016-05-03,53.36993706153987
2016-05-04,51.74762415356389
2016-05-05,47.72809406514969
2016-05-06,45.170517369070545
2016-05-07,39.00595095157511
2016-05-08,43.054961352088156
2016-05-09,36.76067715424178
2016-05-10,29.505502348982066
2016-05-11,34.77204455870249
2016-05-12,28.18281727483182
2016-05-13,39.35511870638409
2016-05-14,47.602673629422235
2016-05-15,44.88307613303088
2016-05-16,35.20978552505289
2016-05-17,33.72854439565181
2016-05-18,32.34854135073306
2016-05-19,33.9975894200234
2016-05-20,43.6917383360811
2016-05-21,51.0106362148133
2016-05-22,46.3829491306878
2016-05-23,37.85480548132048
2016-05-24,45.068115113825144
2016-05-25,41.645710985194356
2016-05-26,37.90452792491763
2016-05-27,49.36673400559751
2016-05-28,58.94492824289617
2016-05-29,60.72757225031519
2016-05-30,52.96702800947179
2016-05-31,43.82499895907879
2016-06-01,42.88523918140643
2016-06-02,27.236760499364845
2016-06-03,36.342781799122506
2016-06-04,41.57490563275144
2016-06-05,45.0701733254446
2016-06-06,32.60058179114156
2016-06-07,26.704020900840064
2016-06-08,23.381604322019818
2016-06-09,22.71269994334374
2016-06-10,35.506703388481384
2016-06-11,40.891477832099554
2016-06-12,42.94163362766267
2016-06-13,40.44729045406241
2016-06-14,29.97462373222386
2016-06-15,26.94869015074822
2016-06-16,28.0346707377974
2016-06-17,39.292771054716155
2016-06-18,47.343260385647675
2016-06-19,51.118905827163594
2016-06-20,42.235608809823205
2016-06-21,38.562704984922384
2016-06-22,38.42092249681029
2016-06-23,36.84382471303944
2016-06-24,50.96832965546715
2016-06-25,58.96760283392958
2016-06-26,65.20105486466943
2016-06-27,58.40109030197488
2016-06-28,51.18782714332654
2016-06-29,55.69037146861432
2016-06-30,48.361719327214445
2016-07-01,44.001928022777534
2016-07-02,48.49844700401311
2016-07-03,55.45964925593907
2016-07-04,37.797616898352466
2016-07-05,29.83272423395842
2016-07-06,25.86323697702174
2016-07-07,33.04563600417461
2016-07-08,41.7737453237914
2016-07-09,53.05429944256599
2016-07-10,40.3106638669617
2016-07-11,37.13911806672698
2016-07-12,31.31432059421026
2016-07-13,33.52890795589685
2016-07-14,31.95087170866442
2016-07-15,38.11507317288158
2016-07-16,48.90747731191989
2016-07-17,54.87610157231262
2016-07-18,50.730336057729424
2016-07-19,39.7520413092446
2016-07-20,34.42155106057571
2016-07-21,33.61900365866028
2016-07-22,45.12679490491319
2016-07-23,46.939807185748094
2016-07-24,58.307420619853296
2016-07-25,44.736078069478964
2016-07-26,35.5182804210829
2016-07-27,37.12455968014883
2016-07-28,40.209035170642146
2016-07-29,49.802372451877346
2016-07-30,57.430357901107854
2016-07-31,55.87461824737931
2016-08-01,45.92415645036841
2016-08-02,46.24622084968448
2016-08-03,39.932558280861
2016-08-04,35.508650268922324
2016-08-05,33.53195522904577
2016-08-06,43.47895997562882
2016-08-07,35.70941871050601
2016-08-08,29.194282552547744
2016-08-09,34.917269613378934
2016-08-10,37.515325471747055
2016-08-11,17.07151083936341
2016-08-12,43.500384289286814
2016-08-13,35.8159707027615
2016-08-14,31.55710282926323
2016-08-15,24.861673963115567
2016-08-16,0.0
2016-08-17,33.05604805745338
2016-08-18,30.490903287473227
2016-08-19,38.515040258473256
2016-08-20,46.39129031749617
2016-08-21,36.78843890281544
2016-08-22,31.412346900030727
2016-08-23,40.55694487998046
2016-08-24,35.14117035469568
2016-08-25,38.09166375398794
2016-08-26,48.74085872995249
2016-08-27,55.49693427588337
2016-08-28,59.96226601515033
2016-08-29,56.22514566191823
2016-08-30,54.25047031609147
2016-08-31,46.50648639313682
2016-09-01,40.87333847882556
2016-09-02,37.3387571038493
2016-09-03,46.586860898689146
2016-09-04,44.8415805969229
2016-09-05,38.91222132567539
2016-09-06,32.92827949990506
2016-09-07,25.173987206297713
2016-09-08,28.10914117384392
2016-09-09,39.991530360551614
2016-09-10,41.138630231406864
2016-09-11,35.87701743176818
2016-09-12,32.56738966599439
2016-09-13,41.30446282046675
2016-09-14,42.49537384804104
